v1,v2
ham,"제목없음 [Web발신] [진로취업과]  2024년 대구경북 공공기관 지역인재 합동채용설명회 ★상주캠퍼스 버스 지원★ ●일시: 2024. 5. 9.(목) 08:50(상주 →대구) / 16:50(대구 →상주) ●장소: 대구캠퍼스 글로벌플라자 효석홀, 경하홀 ●내용: -혁신도시 소개 및 취업선배 토크콘서트 -주요기관 소개 및 채용요강 발표 -이전 공공기관별로 상담 부스 운영 -이벤트 부스(증명사진 촬영 및 희망옷장 체험)  ▶버스 일정 및 한국도로공사 외 공공기관 참고 링크 : https://knucube.knu.ac.kr/site/lecture00111109 ▶신청방법: https://open.kakao.com/o/g58NoKng (참여코드: 0509)"
ham,[Web발신] (광고)진학사 2025학년도 정시 12/31(화)부터~ 통합회원가입>공통원서작성 무료거부0808507715
ham,[Web발신] (광고)진학사 2025학년도 정시 12/31(화)부터~ 통합회원가입>공통원서작성 무료거부0808507715
ham,[Web발신] (광고)진학사 수능인증하면 삼성전자 최대 40%↓ bit.ly/3BjhNxT 무료거부 0808507715
ham,제목없음 [Web발신] (광고)진학사 ■ 정시 합격예측 실채점 오픈! 오늘부터 매일 업데이트 (토/일요일 제외) m.jinhak.com/?n=27365  =======================  ■ 진학사 합격예측 서비스 스마트하게 이용하는 방법  [1] 수능 성적 입력 후  대학별 환산점수 및 모의지원 통계 무료! m.jinhak.com/?n=27365   [2] 수능 성적 인증하면  합격예측 무료열람권!  (* 12/9(월)이후 성적인증) m.jinhak.com/?n=27365  [3] 모의지원하면  합격예측 1만원 할인권! m.jinhak.com/?n=27367  [4] 내 점수로 갈 수 있는  정시 추천대학과 합격가능성 확인! m.jinhak.com/?n=2050  무료거부0808507715
ham,"제목없음 [Web발신] (광고)진학사 정시 합격예측은 진학사! 3개년 전체대학 적중률 87.5%  수험생 여러분의 노력이 진학사 합격예측과 함께 좋은 결실로 이어지길 바랍니다.  진학사 수능성적 입력하고 가채점 등급컷을 확인해보세요 (* 11/14(목) 20시 이후) ☞http://m.jinhak.com/sr.aspx?n=2046  =======================  [01] 희망대학에 모의지원하고 경쟁자 중 내 위치 바로 확인!   [02] 내 점수로 갈 수 있는 추천대학과 대학·학과별 합격예측 확인! (* 11/15(금) 16시 이후)   [03] 올해 수험생의 지원 패턴과 진학사의 누적 데이터가 반영된 정시 합격예측 서비스 11/19(화) 가채점 최초업뎃! (11/21,11/25,11/28,12/2 업뎃예정)  [04] 과거 실제 합/불합격자의 실제 합격예측리포트 확인! ☞http://m.jinhak.com/sr.aspx?n=2050  =======================  진학사 정시 포인트 이벤트 오픈! 합격예측 이용 미션하면 포인트가 팡팡 초간단 미션하고 선물 뽑자! ☞http://m.jinhak.com/sr.aspx?n=28453  무료거부0808507715"
ham,[Web발신] (광고)진학사 리뷰 쓰고 선물 챙겨~ ♥마감 3일 남음!!! bit.ly/4d3BFC2 무료거부0808507715
ham,[Web발신] (광고)진학사 ♥인강리뷰 쓰고 선물받자~ 10월 13일 마감! bit.ly/4d3BFC2 무료거부0808507715
ham,[Web발신] (광고)진학사 2025학년도 수시 9/9(월)부터~ 통합회원가입>공통원서작성 무료거부0808507715
ham,"제목없음 [Web발신] (광고)진학사 1학기 생기부 작성 대비, 세특 보고서가 업데이트 되었습니다.   합격생의 족보로 학종 지원 전 생기부를 점검하고 디벨롭해보세요!   ▶24학번 학종 합격자의 세특보고서 업로드 완료! http://m.jinhak.com/sr.aspx?n=28286   ▶자연/의학계열 추천  암의 세포 유전학 및 BCR-ABL 유전자 탐구 http://m.jinhak.com/sr.aspx?n=28287   ▶공학계열 추천 인공지능 신경망의 이해와 역전파 알고리즘의 역할 탐구 http://m.jinhak.com/sr.aspx?n=28288   ▶인문 계열 추천 ESG를 이용한 마케팅이 사회에 미치는 영향 탐구 http://m.jinhak.com/sr.aspx?n=28289  무료거부 0808507715"
ham,"[FILA] 개인정보 이용내역 통지 안내 [Web발신] [FILA] 개인정보 이용내역 통지 안내  개인정보보호법 제39조의8(개인정보 이용내역의 통지) 및 동법 시행령 제48조의6(개인정보 이용내역의 통지)에 의거하여, 고객님의 개인정보 이용내역을 아래와 같이 안내 드립니다.  ■ 개인정보 수집. 이용 목적 1) 회원 가입 및 관리  2) 재화 또는 서비스 제공 3) 고충 처리 4)  마케팅 광고 활용 등  [상세내역] ■ 수집한 개인정보의 항목 및 목적  on.fila.co.kr/privacy1  ■ 개인정보 처리 취급 위탁  on.fila.co.kr/privacy2  ※ 기타 자세한 사항은 위의 링크를 클릭하시면 확인 가능합니다. ※ 본 안내는 법적 의무사항으로, SMS 등의 수신동의 여부와 관계없이 연 1회 발송됩니다.  당사는 항상 고객님의 개인정보를 소중히 여기고 관련 법령에 따라 안전하게 보호하고 있습니다. 본 개인정보 이용 내역과 관련하여, 궁금하신 사항은 당사의 홈페이지(http://www.fila.co.kr) 또는 고객센터로 문의하시기 바랍니다.  *FILA 고객센터: 1577-3472"
ham,"반스 크리스마스 프로모션 [Web발신] (광고) [반스] 크리스마스 할인   인기 겨울 상품 최대 36% OFF  모든 구매 고객 대상 [엽서+스티커+종이 쇼핑백] 증정!   ■구매하기⇒ https://bit.ly/400B2FV  (2개 이상 구매 시 일부 상품 36% OFF)   ■추가 기획전   ① GIVE VANS! 반스를 선물하세요!   *3만원 이하: https://bit.ly/3ZGIGE1  *5만원 이하: https://bit.ly/4fouEgb  *10만원 이하: https://bit.ly/3BDtU9i   ② 윈터 컬렉션 | 추운 겨울에 신기 좋은 윈터 컬렉션  : 방수는 물론, 단열 패키지로 따뜻하게 착용 가능합니다.  : 구매하기⇒ https://bit.ly/403eKUd   고객센터(1522-1882 / 평일 09:00~18:00)  (무료 수신거부) 080-877-0637"
ham,"[군지원센터이벤..] [Web발신] [군지원센터 이벤트 안내] 안녕하세요. 군인, 군인가족 온라인복지몰 군지원센터 입니다. 12월 행사 및 다양한 혜택 안내  ■■ 포인트 소멸 안내 ■■ -[군지원센터]포인트소멸안내- 2022년 군지원센터 미방문자 분들은 보유 포인트 소멸될 예정입니다.  ■12월 이벤트 - 크리스마스 선물(SKT 기기변경특가) https://koreamsc.kr/bbs/board.php?bo_table=gallery&wr_id=102 갤럭시 플립4  - 기기값 170,000원!!  갤럭시S22 울트라 - 기기값 250,000원!!  갤럭시S22  - 기기값 0원!!  아이폰 14 256G - 월 79,852원!!  미성년 와이드6 - 월 19,500원!  ■12월 가전 온라인최저가 이벤트 - 삼성전자 특가전 https://koreamsc.kr/shop/list.php?ca_id=20n0 - LG전자 BEST 특가전 https://koreamsc.kr/shop/list.php?ca_id=7009 - 위니아 23년형 특가전 https://koreamsc.kr/shop/list.php?ca_id=3020  ■ 혜택 1 애플 단순변심 반품상품 판매 - 애플 단순변심 반품상품 시중가 20~50% 이상 할인판매  ■ 렌탈의 모든것 -  코웨이,SK매직,청호나이스 렌탈상품 신청시 최대 250,000원 상품권 지급 https://koreamsc.kr/shop/list.php?ca_id=50  - 코웨이 아이콘정수기2 특별이벤트! 월 10,900원(제휴카드이용시) https://koreamsc.kr/shop/item.php?it_id=1647499132  ■삼성,LG가전 구매시 폐가전 무상 수거  ■ 문의 (가까운 직영점 방문 or 연락주세요) https://www.koreamsc.kr/ 서울 본점 : 02-790-4513 대전 자운대 : 010-5081-1111 자운대쇼핑타운 : 042-867-6017 계룡 무궁화 : 042-551-8010 계룡대 본청 : 042-840-5070 강원도 춘천 : 033-254-9010 대구 11전비 : 053-983-9010 전남 상무대 : 061-392-5070 경남 진기사 : 055-549-4341 대표번호 : 02-3785-0101"
ham,"제목 없음 [Web발신] ◈ 월드컵 16강 진출 특별 할인 행사 ◈  니나노 얼쑤~♬ 전자파차단 『 니나노』 가 대한민국의 월드컵 16강 진출기념 특별할인 행사를 진행합니다.   ⊙ 특별 조건 : 16% 할인 ⊙ 해당 품목 : 얼쑤,얼쑤필름, 테블릿필름, 얼쑤스크린필터, 앗싸커튼, 앗싸벽지, 코잠담요(대형), 앗싸패드 (일부 품목은 수량 한정) ⊙ 행사 기간 : 12/3 ~ 12/4 (단 2일간)  https://smartstore.naver.com/ninanoh  세계가 인정한 전자파차단 니나노와 함께 건강하고 신나는 겨울 보내십시오. 감사합니다."
ham,"[Web발신] (광고)[SKT] 뮤지컬 <빨래> 최대 35% 할인 안내  정형선 고객님, 안녕하세요. 34세 이하 SK텔레콤 0(영) 고객님이라면, 요금제 상관없이 뮤지컬 <빨래>를 최대 35% 할인받으실 수 있어요. 매달 달라지는 공연/전시 혜택으로 문화 생활을 더 풍성하게 즐겨 보세요.  ▶ 할인 예매하기: http://t-mms.kr/apf/EP5w67  ■ 0×NOL 티켓 혜택 - 대상: 14~34세 SK텔레콤 0 고객님 - 참여 방법: T 월드 앱/모바일 웹 > [메뉴] > [상품서비스] > [0]에서 신청 * 위 URL을 누르면 바로 접속하실 수 있어요.  ■ 4월 할인 공연/전시 - 뮤지컬 <지킬앤하이드>, <빨래> - 전시 <워너 브롱크호스트: 온 세상이 캔버스> * 모든 공연/전시는 각각 예매하실 수 있어요. * 뮤지컬 <지킬앤하이드>의 특정 회차는 할인받으실 수 없어요.  ■ 문의 - SKT 고객센터(1558, 무료) - SKT 0 대표 문의 메일: skt0@sktelecom.com  SKT와 함께해 주셔서 감사합니다.  무료 수신거부 1504"
ham,"공고 [Web발신] 상영작, 월개봉작 개봉예정작 영화를 좋아하는분들 알바 / 단기 모집중입니다  집에서 영화를 관람하시고 글 및 평점을 작성하시고 월급받아가세요  ■자.격.요.건 -[선착] 20명 모집 -초보가능, 휴대폰 혹은 pc 가능 -주부/육아맘/자영업자/회사원 -경력/학력 무관입니다  ◆급.여.조.건 하루 50.ooo~150.ooo 가능 월기본급 2,960,000 가능  ■정규직 전환시 -1달 이상: 2,930,000+인센티브 -꾸준하게 함께 업무 보실분 모집중 -정규직은 4대보험 가입가능  ◆지.원.안.내 ▣ 상담링크 http://pf.kakao.com/_xmNxlnn/chat  ※ 신청하시면 순서대로 연락드려요 ※ 대화는 기록되지 않습니다 ※ 문자 수신된 번호는 문자전용입니다 ※ 상담은 09:00 ~ 18:00시 까지 가능합니다  광고수신거부 01585490125"
ham,"[채용 설명회 안내] [Web발신] 안녕하십니까. 경북대학교 진로취업과입니다. 아래와 채용 설명회가 진행될 예정이오니, 관심 있는 학생 여러분의 많은 참여 바랍니다.  한국에너지기술평가원 4.30.(수) 12:00~13:00 공대 7호관 107호 사전신청링크: https://form.naver.com/response/X2QFp32vWy6ysRmxbyDlhw   펄어비스 4.30.(수) 15:00~16:00 IT대학 5호관 245호 사전신청 링크: https://forms.gle/crWtXAJzk5PX4grc9  일본 취업설명회 5.8.(목) 15:00~16:00 복지관 4층 강의실2 사전신청 링크: https://forms.gle/crWtXAJzk5PX4grc9  국가정보원 5.9.(금) 14:00~16:00 복지관 4층 강의실2 사전신청 링크: https://forms.gle/crWtXAJzk5PX4grc9  대통령경호처 5.14.(수) 12:00~13:00 복지관 4층 강의실1 사전신청 링크: https://docs.google.com/forms/d/e/1FAIpQLSeIEYs0Fa4UBbLRvmnXuzFpju6kG-C-4N0Xq9boH5_1PldAag/viewform  ※ 일부 설명회는 사전 신청 시 중식이 제공됩니다."
ham,"(광고)(농협은행)★마 [Web발신] (광고)(농협은행)★마.감.임.박★ 골드바 주는 이벤트가 곧 끝나요!(1661-3000)  (광고)NH농협은행(1661-3000) 500만번째 가입 고객에게 ★골드바★를 주는 이벤트가 있다..? NH마이데이터 가입자 500만명 돌파 직전 통 크게 쏘는 이벤트! 지금 바로 가입, 자산연결하고 골드바 받으러 가볼까요? 자세한 내용은 이벤트 페이지를 참고해주세요!  - 이벤트 기간 : 2025.03.17 ~ 2025.04.30  ▶(스마트뱅킹) https://smartbank.nonghyup.com/service/html/sbgateway.html?WEB=Y&serviceId=NSCMP6000R&nhType=1&GateType=1&GateYn=Y&pfmServiceId=MSCM3040R&mPrm=65: ▶(올원뱅크) https://nhallonebank.nonghyup.com/service/html/abgateway.html?WEB=Y&SRV_ID=ABPMP6000R&GateYn=Y&pfmServiceId=MSCM3040R&mPrm=65:  ※ 본 메세지는 마케팅동의 및 문자수신 동의 회원에게만 발송되었습니다. (동의 여부는 전 영업일자 기준으로 발송시점과 다를 수 있으니 양해 부탁드립니다) ※ 자세한 사항은 상품설명서 및 약관을 확인하시기 바랍니다. ※ 본 메세지 수신 고객은 금융소비자보호법을 설명받을 권리가 있습니다. ※ 문의 : 1661-3000, 1522-0000 (농협은행 고객행복센터) ※ 준법감시인심의필 : 2025-2014 ('25.03.19~'26.02.27) ※ 수신거부 : (무료)0808552100"
ham,"[Web발신] ○ 최근 경찰청에서 발표한 자료에 따르면 2025년 1월~3월간 발생한 보이스피싱 전체 피해액은 3,116억 원으로 전년 동기간 1,411억 원 대비 120% 증가한 것으로 나타났습니다. 사기범들은 주로 악성 앱 설치를 유도하여 자금을 탈취하므로 피해를 입지 않도록 주의하시기 바랍니다.   ㅣ악성 앱 설치 유도 유형 ■ 수사기관 사칭형  명의 도용 사건에 연루됐다며 휴대폰 점검을 빌미로 원격제어 앱 설치 유도 후 악성 앱 설치 ■ 배송원 사칭형  카드 배송 연락 시도 후 문의 시 소비자보호원에 신고하도록 안내하며 악성 앱 설치  ■ 금융기관 사칭형 저금리 대출 연락 시도 후 문의 시 확인을 위해 개인정보 입력이 필요하다며 악성 앱 설치  ■ 미끼 문자형 부고문자, 범칙금 통지 등 미끼 문자를 발송하여 URL 접속 유도 후 악성 앱 설치   ㅣ 유의사항 ※ 출처가 불분명한 URL은 절대 클릭하지 말아야 합니다.   -----------------------------  ㅣ최신 피싱 사례  ① “계좌가 범죄에 연루됐다” 수사기관 사칭 보이스피싱 발생(서울) ② “저금리 대출을 받으려면 기존 대출금을 갚아야 한다” 금융기관 사칭 보이스피싱 발생(충북)  [스마트피싱보호]에서 제공하는 최신 피싱 사례를 적극 공유하시면 가족과 지인들의 사기 피해를 예방할 수 있습니다.  [구글플레이, 앱스토어에서 '스마트피싱보호'를 검색하세요.] http://s.antiscam.co.kr  STOP, THINK, CONNECT 잠시 멈추고, 생각한 뒤, 통화하세요 "
ham,"(광고)쿠팡CLS 연3,400만 받기 [Web발신] (광고) 혹시 취업 준비 중이신가요? 쿠팡CLS 현장 운영 담당자로 새로운 커리어를 시작하세요!  ────────────  ■ 1분 간편 지원하기 https://coupa.ng/ch9Wd5  □ 급여 : 최대 연3,400만원(세전) □ 계약직 (정규직 전환 가능) □ 근무지역 : 인천 □ 혜택 : 취업 지원금 최대 3만원 면접 / 검진 모두 완료 시 100% 지급  ────────────  ※ 유의사항 - 급여 및 근무지는 면접 시 안내 - 캠프별 혜택내용 상이, 유선 안내 예정 - 입사 후 교육은 인근 근무지에서 가능 - 문의 : https://coupa.ng/chCvlr  [무료 수신 거부]0808880585"
ham,"녹영GitHub/한글/PPT무료 [Web발신] [GitHub/한글팁/PPT팁 무료 안내] 녹화 영상(LMS) 시청 안내 ■신청: https://oz.knu.ac.kr 수강신청 ■교육기간: 2025. 5. 20.~8. 31. ■학습방법: https://lms1.knu.ac.kr  * 5월25일까지 1차시 수강 필수!!!!  1. 나의 과목 바로가기 2. 과목: 비교과(2025) 과목 선택  4. 강의실-수업 자료 다운받기  ■수료 및 만족 이벤트(1차,2차,3차): 1만원 기프티콘 발급(중복제외) ■수료기준: 70%이상 수강시 수료 ■수료증발급: KNUCUBE에서 9/16(화) 부터 출력 가능  ■문의 전화: 053-950-8692, 6667 [경북대학교 IT교육센터] https://oz.knu.ac.kr"
ham,"쿠팡이츠 서비스 시간 변경 안내 [Web발신] (공지) 쿠팡이츠 서비스 시간 변경 안내    고객님, 쿠팡이츠 서비스 시간이 아래와 같이 연장됨을 안내드립니다. 앞으로 쿠팡이츠 서비스 이용에 참고 부탁드립니다.   감사합니다.  ■ 서비스 변경 지역 : 경남 김해시, 창원시(성산구), 광주광역시(광산구, 동구, 북구, 서구), 대구광역시(남구, 달서구, 동구, 북구, 수성구, 중구), 대전광역시(대덕구, 동구, 서구 유성구, 중구), 울산광역시(남구, 중구), 충북 청주시(상당구, 서원구, 청원구, 흥덕구) ■ 서비스 변경 일자 : 2024년 6월 7일(금)부터 ■ 서비스 변경 시간  -기존 운영시간 : 08:00 ~ 익일 02:00 -변경 운영시간 : 06:00 ~ 익일 03:00 ■ 쿠팡이츠 바로가기 : https://coupa.ng/cfxkiX"
